,Prices_usd,Market_caps,Volume,Date
106,15322,257079617264,4130217904,2018-01-02 00:00:00.000
107,15584,261505188675,3310355625,2018-01-03 00:00:00.000
108,15976,268124738814,4217387187,2018-01-04 00:00:00.000
109,18337,307774011688,6275687595,2018-01-05 00:00:00.000
110,18344,307926110569,4240919830,2018-01-06 00:00:00.000
111,17040,286074127681,3044989246,2018-01-07 00:00:00.000
112,15900,266976271422,5752981089,2018-01-08 00:00:00.000
113,15605,262044268423,4214092201,2018-01-09 00:00:00.000
114,15509,260474112841,4969472882,2018-01-10 00:00:00.000
115,14051,236008991341,5833888113,2018-01-11 00:00:00.000
116,14759,247945818276,4021952802,2018-01-12 00:00:00.000
117,15193,255265724750,3134247725,2018-01-13 00:00:00.000
118,14477,243252295974,3336056550,2018-01-14 00:00:00.000
119,14412,242193794408,3222958351,2018-01-15 00:00:00.000
120,11724,197043955228,9677283153,2018-01-16 00:00:00.000
121,11415,191882616843,10225958520,2018-01-17 00:00:00.000
122,11569,194496634731,6558304864,2018-01-18 00:00:00.000
123,11758,197698672432,4208563477,2018-01-19 00:00:00.000
124,13260,222978421656,4520485016,2018-01-20 00:00:00.000
125,11704,196828374433,4319501969,2018-01-21 00:00:00.000
126,10992,184878210439,5012581424,2018-01-22 00:00:00.000
127,10894,183260375707,4779406610,2018-01-23 00:00:00.000
128,11277,189730563330,3582338295,2018-01-24 00:00:00.000
129,11225,188880475665,3204496193,2018-01-25 00:00:00.000
130,11045,185867144988,4616389063,2018-01-26 00:00:00.000
131,11456,192805209257,2894314081,2018-01-27 00:00:00.000
132,11666,196359635508,2682886340,2018-01-28 00:00:00.000
133,11158,187828526722,2345235501,2018-01-29 00:00:00.000
134,11095,186776632503,2321424679,2018-01-30 00:05:18.718
135,9990,168188285150,3804947187,2018-01-31 00:00:00.000
136,10114,170304196700,3225562144,2018-02-01 00:00:00.000
137,9071,152744180864,4769515274,2018-02-02 00:00:00.000
138,8830,148715185541,6813550017,2018-02-03 00:00:00.000
139,8995,151507305722,3422042094,2018-02-04 00:00:00.000
140,8316,140081544557,3337096341,2018-02-05 00:00:00.000
141,6852,115444836533,5313588642,2018-02-06 00:00:00.000
142,7711,129936854004,9152685412,2018-02-07 00:00:00.000
143,7612,128271617562,4862232217,2018-02-08 00:05:28.226
144,8209,138345016554,3190753947,2018-02-09 00:00:00.000
145,8651,145812043727,2960039948,2018-02-10 00:00:00.000
146,8575,144544944416,3371677737,2018-02-11 00:00:00.000
147,8169,137716289625,2806997176,2018-02-12 00:00:00.000
148,8911,150256428069,3069219870,2018-02-13 00:00:00.000
149,8518,143645913955,2551515988,2018-02-14 00:00:00.000
150,9428,159007423075,3282094240,2018-02-15 00:00:00.000
151,10113,170569769073,4332356645,2018-02-16 00:00:00.000
152,10155,171309236631,3141038601,2018-02-17 00:00:00.000
153,11007,185692327611,3699819140,2018-02-18 00:00:00.000
154,10523,177561296505,4740378626,2018-02-19 00:00:00.000
155,11103,187364222442,3486171704,2018-02-20 00:00:00.000
156,11502,194121879194,4225354045,2018-02-21 00:00:00.000
157,9974,168362084194,4574800113,2018-02-22 00:00:00.000
158,10033,169362253983,4626064156,2018-02-23 00:00:00.000
159,10302,173922837770,4009462976,2018-02-24 00:00:00.000
160,9743,164497574061,3465387501,2018-02-25 00:00:00.000
161,9700,163790896885,2743650277,2018-02-26 00:00:00.000
162,10356,174886939893,3646748812,2018-02-27 00:00:00.000
163,10709,180884108725,3398119467,2018-02-28 00:00:00.000
164,10347,174778709347,3182259829,2018-03-01 00:00:00.000
165,10860,183463718171,2892166041,2018-03-02 00:00:00.000
166,11098,187514886761,3031487197,2018-03-03 00:00:00.000
167,11356,191899353575,3019436740,2018-03-04 00:00:00.000
168,11287,190747933122,2580256309,2018-03-05 00:00:00.000
169,11526,194821583687,2693945511,2018-03-06 00:00:00.000
170,10728,181342656441,3618749298,2018-03-07 00:00:00.000
171,10000,169056252057,4896773758,2018-03-08 00:00:00.000
172,9421,159289105130,4028135943,2018-03-09 00:00:00.000
173,9276,156862284242,5476476288,2018-03-10 00:00:00.000
174,8891,150359761907,3260891795,2018-03-11 00:00:00.000
175,9512,160888688653,3876612721,2018-03-12 00:00:00.000
176,9233,156177221215,4019736166,2018-03-13 00:00:00.000
177,9217,155921695042,3628990704,2018-03-14 00:00:00.000
178,8307,140553335048,4020163253,2018-03-15 00:00:00.000
179,8359,141449655895,4571407139,2018-03-16 00:00:00.000
180,8520,144184737078,3070872383,2018-03-17 00:00:00.000
181,8063,136472702736,2591898944,2018-03-18 00:00:00.000
182,8218,139102798580,4330642347,2018-03-19 00:00:00.000
183,8641,146274523240,4276409099,2018-03-20 00:00:00.000
184,8927,151135311240,3554700592,2018-03-21 00:00:00.000
185,8970,151888445786,3081152046,2018-03-22 00:00:00.000
186,8736,147943048662,2931676659,2018-03-23 00:00:00.000
187,8825,149451318665,2877067842,2018-03-24 00:00:00.000
188,8621,146022681302,2444371384,2018-03-25 00:00:00.000
189,8479,143623891714,2066020545,2018-03-26 00:00:00.000
190,8186,138684803358,2972024162,2018-03-27 00:00:00.000
191,7837,132779843611,2653185409,2018-03-28 00:00:00.000
192,7931,134386559681,2033730316,2018-03-29 00:00:00.000
193,7127,120777974799,3680239216,2018-03-30 00:00:00.000
194,6897,116900853303,4264255594,2018-03-31 00:00:00.000
195,6975,118234055446,2565052340,2018-04-01 00:00:00.000
196,6837,115896903503,2649647152,2018-04-02 00:00:00.000
197,7080,120044225923,2253363912,2018-04-03 00:00:00.000
198,7464,126568883854,2762080502,2018-04-04 00:00:00.000
199,6845,116084750821,2544238382,2018-04-05 00:00:00.000
200,6855,116269847527,2568972345,2018-04-06 00:00:00.000
201,6629,112436767361,1840465005,2018-04-07 00:00:00.000
202,6884,116789559212,1856418405,2018-04-08 00:00:00.000
203,6985,118505840498,1413593787,2018-04-09 00:00:00.000
204,6778,115017783885,2437632634,2018-04-10 00:00:00.000
205,6829,115885988821,1550558592,2018-04-11 00:00:00.000
206,6925,117533696704,1586992258,2018-04-12 00:00:00.000
207,7836,133015394395,4980342880,2018-04-13 00:00:00.000
208,7846,133189892501,3910297535,2018-04-14 00:00:00.000
209,7898,134086501771,2294693915,2018-04-15 00:00:00.000
210,8258,140220533919,2350690710,2018-04-16 00:00:00.000
211,8031,136379313438,2754142166,2018-04-17 00:00:00.000
212,7874,133722872890,2491337660,2018-04-18 00:00:00.000
213,8097,137539507140,2326968646,2018-04-19 00:00:00.000
214,8277,140616565985,2422027692,2018-04-20 00:00:00.000
215,8499,144401932888,2961030105,2018-04-21 00:00:00.000
216,8878,150858701627,3214807963,2018-04-22 00:00:00.000
217,8769,149017082314,2503340749,2018-04-23 00:00:00.000
218,8881,150943914745,2205498227,2018-04-24 00:00:00.000
219,9716,165155791737,4398198651,2018-04-25 00:00:00.000
220,8825,150020058558,5523433548,2018-04-26 00:00:00.000
221,9222,156779014055,3847600029,2018-04-27 00:00:00.000
222,8940,152009053536,2839339948,2018-04-28 00:00:00.000
223,9250,157282709009,3006508147,2018-04-29 00:00:00.000
224,9326,158592809944,2827554754,2018-04-30 00:00:00.000
225,9198,156443377473,2508704421,2018-05-01 00:00:00.000
226,9024,153504488648,2661071473,2018-05-02 00:00:00.000
227,9123,155192629946,2179558786,2018-05-03 00:00:00.000
228,9551,162498830620,1228125377,2018-05-04 00:00:00.000
229,9635,163935762593,2695999383,2018-05-05 00:00:00.000
230,9766,166195961946,2617990803,2018-05-06 00:00:00.000
231,9584,163109111220,2626417557,2018-05-07 00:00:00.000
232,9308,158435513589,2767085706,2018-05-08 00:00:00.000
233,9150,155749835750,2455200521,2018-05-09 00:00:00.000
234,9249,157460887034,2363841215,2018-05-10 00:00:00.000
235,8970,152728483795,2359598426,2018-05-11 00:00:00.000
236,8406,143131877388,3726075355,2018-05-12 00:00:00.000
237,8481,144426929746,2995955136,2018-05-13 00:00:00.000
238,8684,147906738510,2283320839,2018-05-14 00:00:00.000
239,8697,148142733211,3143239503,2018-05-15 00:00:00.000
240,8473,144348790079,2586241489,2018-05-16 00:00:00.000
241,8343,142149224754,2772906142,2018-05-17 00:00:00.000
242,8056,137271416445,2173653717,2018-05-18 00:00:00.000
243,8203,139787112156,2127912775,2018-05-19 00:00:00.000
244,8181,139424471286,1672351902,2018-05-20 00:00:00.000
245,8443,143916527618,1660868681,2018-05-21 00:00:00.000
246,8355,142427831413,1711697912,2018-05-22 00:00:00.000
247,8009,136550347058,1895031387,2018-05-23 00:00:00.000
248,7556,128842835523,2777184892,2018-05-24 00:00:00.000
249,7563,128977752305,2602938656,2018-05-25 00:00:00.000
250,7472,127435061535,1959178260,2018-05-26 00:00:00.000
251,7329,125008468874,1289488237,2018-05-27 00:00:00.000
252,7327,124985768473,1247227035,2018-05-28 00:00:00.000
253,7111,121322210033,1770692328,2018-05-29 00:00:00.000
254,7451,127138205821,2224251684,2018-05-30 00:00:00.000
255,7381,125953862789,1772428207,2018-05-31 00:00:00.000
256,7460,127322669333,1714862985,2018-06-01 00:00:00.000
257,7487,127797556817,1637953742,2018-06-02 00:00:00.000
258,7568,129185013358,1531230053,2018-06-03 00:00:00.000
259,7640,130436135448,1432775393,2018-06-04 00:00:00.000
260,7464,127444424300,1643488925,2018-06-05 00:00:00.000
261,7569,129259980382,1754013549,2018-06-06 00:00:00.000
262,7606,129898428226,1562705992,2018-06-07 00:00:00.000
263,7614,130052073722,1459894514,2018-06-08 00:00:00.000
264,7561,129167113170,1362045102,2018-06-09 00:00:00.000
265,7415,126683533782,1102262799,2018-06-10 00:00:00.000
266,6767,115631864817,2788497500,2018-06-11 00:00:00.000
267,6880,117568067796,1973448735,2018-06-12 00:00:00.000
268,6582,112482862604,2060764062,2018-06-13 00:00:00.000
269,6334,108260201574,2571112868,2018-06-14 00:00:00.000
270,6645,113582443265,2354179149,2018-06-15 00:00:00.000
271,6407,109527730085,1740752641,2018-06-16 00:00:00.000
272,6479,110772203147,1306649275,2018-06-17 00:00:00.000
273,6419,109759607021,1120785833,2018-06-18 00:00:00.000
274,6678,114196505243,1750367371,2018-06-19 00:00:00.000
275,6709,114742187734,1649449915,2018-06-20 00:00:00.000
276,6714,114852494305,1626421446,2018-06-21 00:00:00.000
277,6691,114463912846,1400178395,2018-06-22 00:00:00.000
278,6089,104172397755,2932411240,2018-06-23 00:00:00.000
279,6169,105568325740,1635692582,2018-06-24 00:00:00.000
280,6160,105415073017,2452039491,2018-06-25 00:00:00.000
281,6242,106832748619,4326984848,2018-06-26 00:00:00.000
282,6070,103900589095,3248018159,2018-06-27 00:00:00.000
283,6117,104717160923,2057221707,2018-06-28 00:00:00.000
284,5880,100670773791,1928320709,2018-06-29 00:00:00.000
285,6182,105857391286,2341618860,2018-06-30 00:00:00.000
286,6366,109023438456,2086842501,2018-07-01 00:00:00.000
287,6313,108116702994,2601785821,2018-07-02 00:00:00.000
288,6596,112969688594,3392521918,2018-07-03 00:00:00.000
289,6498,111301577387,3013786718,2018-07-04 00:00:00.000
290,6563,112427869579,3111969366,2018-07-05 00:00:00.000
291,6538,112011029362,3315114737,2018-07-06 00:00:00.000
292,6603,113147533991,4742128037,2018-07-07 00:00:00.000
293,6760,115842716194,6047929422,2018-07-08 00:00:00.000
294,6701,114841688927,5015170529,2018-07-09 00:00:00.000
295,6648,113955190214,5246420831,2018-07-10 00:00:00.000
296,6303,108055463516,4358427107,2018-07-11 00:00:00.000
297,6373,109263693476,3969169303,2018-07-12 00:00:00.000
298,6231,106829387990,3534743492,2018-07-13 00:00:00.000
299,6248,107145717585,3951261052,2018-07-14 00:00:00.000
300,6246,107117271573,3709146622,2018-07-15 00:00:00.000
301,6350,108903950780,2857367439,2018-07-16 00:00:00.000
302,6742,115637208433,4559363479,2018-07-17 00:00:00.000
303,7303,125285895738,6194130741,2018-07-18 00:00:00.000
304,7335,125840376647,4843025304,2018-07-19 00:00:00.000
305,7443,127709804699,4107857510,2018-07-20 00:00:00.000
306,7332,125820597539,3727831730,2018-07-21 00:00:00.000
